icd_idx,icd_code
10124,M05579
10125,M0559
10126,M056
10127,M0560
10128,M0561
10129,M05611
10130,M05612
10131,M05619
10132,M0562
10133,M05621
10134,M05622
10135,M05629
10136,M0563
10137,M05631
10138,M05632
10139,M05639
10140,M0564
10141,M05641
10142,M05642
10143,M05649
10144,M0565
10145,M05651
10146,M05652
10147,M05659
10148,M0566
10149,M05661
10150,M05662
10151,M05669
10152,M0567
10153,M05671
10154,M05672
10155,M05679
10156,M0569
10157,M057
10158,M0570
10159,M0571
10160,M05711
10161,M05712
10162,M05719
10163,M0572
10164,M05721
10165,M05722
10166,M05729
10167,M0573
10168,M05731
10169,M05732
10170,M05739
10171,M0574
10172,M05741
10173,M05742
10174,M05749
10175,M0575
10176,M05751
10177,M05752
10178,M05759
10179,M0576
10180,M05761
10181,M05762
10182,M05769
10183,M0577
10184,M05771
10185,M05772
10186,M05779
10187,M0579
10188,M058
10189,M0580
10190,M0581
10191,M05811
10192,M05812
10193,M05819
10194,M0582
10195,M05821
10196,M05822
10197,M05829
10198,M0583
10199,M05831
10200,M05832
10201,M05839
10202,M0584
10203,M05841
10204,M05842
10205,M05849
10206,M0585
10207,M05851
10208,M05852
10209,M05859
10210,M0586
10211,M05861
10212,M05862
10213,M05869
10214,M0587
10215,M05871
10216,M05872
10217,M05879
10218,M0589
10219,M059
10220,M06
10221,M060
10222,M0600
10223,M0601
10224,M06011
10225,M06012
10226,M06019
10227,M0602
10228,M06021
10229,M06022
10230,M06029
10231,M0603
10232,M06031
10233,M06032
10234,M06039
10235,M0604
10236,M06041
10237,M06042
10238,M06049
10239,M0605
10240,M06051
10241,M06052
10242,M06059
10243,M0606
10244,M06061
10245,M06062
10246,M06069
10247,M0607
10248,M06071
10249,M06072
10250,M06079
10251,M0608
10252,M0609
10253,M061
10254,M062
10255,M0620
10256,M0621
10257,M06211
10258,M06212
10259,M06219
10260,M0622
10261,M06221
10262,M06222
10263,M06229
10264,M0623
10265,M06231
10266,M06232
10267,M06239
10268,M0624
10269,M06241
10270,M06242
10271,M06249
10272,M0625
10273,M06251
10274,M06252
10275,M06259
10276,M0626
10277,M06261
10278,M06262
10279,M06269
10280,M0627
10281,M06271
10282,M06272
10283,M06279
10284,M0628
10285,M0629
10286,M063
10287,M0630
10288,M0631
10289,M06311
10290,M06312
10291,M06319
10292,M0632
10293,M06321
10294,M06322
10295,M06329
10296,M0633
10297,M06331
10298,M06332
10299,M06339
10300,M0634
10301,M06341
10302,M06342
10303,M06349
10304,M0635
10305,M06351
10306,M06352
10307,M06359
10308,M0636
10309,M06361
10310,M06362
10311,M06369
10312,M0637
10313,M06371
10314,M06372
10315,M06379
10316,M0638
10317,M0639
10318,M064
10319,M068
10320,M0680
10321,M0681
10322,M06811
10323,M06812
10324,M06819
10325,M0682
10326,M06821
10327,M06822
10328,M06829
10329,M0683
10330,M06831
10331,M06832
10332,M06839
10333,M0684
10334,M06841
10335,M06842
10336,M06849
10337,M0685
10338,M06851
10339,M06852
10340,M06859
10341,M0686
10342,M06861
10343,M06862
10344,M06869
10345,M0687
10346,M06871
10347,M06872
10348,M06879
10349,M0688
10350,M0689
10351,M11
10352,M110
10353,M1100
10354,M1101
10355,M11011
10356,M11012
10357,M11019
10358,M1102
10359,M11021
10360,M11022
10361,M11029
10362,M1103
10363,M11031
10364,M11032
10365,M11039
10366,M1104
10367,M11041
10368,M11042
10369,M11049
10370,M1105
10371,M11051
10372,M11052
10373,M11059
10374,M1106
10375,M11061
10376,M11062
10377,M11069
10378,M1107
10379,M11071
10380,M11072
10381,M11079
10382,M1108
10383,M1109
10384,M111
10385,M1110
10386,M1111
10387,M11111
10388,M11112
10389,M11119
10390,M1112
10391,M11121
10392,M11122
10393,M11129
10394,M1113
10395,M11131
10396,M11132
10397,M11139
10398,M1114
10399,M11141
10400,M11142
10401,M11149
10402,M1115
10403,M11151
10404,M11152
10405,M11159
10406,M1116
10407,M11161
10408,M11162
10409,M11169
10410,M1117
10411,M11171
10412,M11172
10413,M11179
10414,M1118
10415,M1119
10416,M1120
10417,M1121
10418,M11211
10419,M11212
10420,M11219
10421,M1122
10422,M11221
10423,M11222
10424,M11229
10425,M1123
10426,M11231
10427,M11232
10428,M11239
10429,M1124
10430,M11241
10431,M11242
10432,M11249
10433,M1125
10434,M11251
10435,M11252
10436,M11259
10437,M1126
10438,M11261
10439,M11262
10440,M11269
10441,M1127
10442,M11271
10443,M11272
10444,M11279
10445,M1128
10446,M1129
10447,M118
10448,M1180
10449,M1181
10450,M11811
10451,M11812
10452,M11819
10453,M1182
10454,M11821
10455,M11822
10456,M11829
10457,M1183
10458,M11831
10459,M11832
10460,M11839
10461,M1184
10462,M11841
10463,M11842
10464,M11849
10465,M1185
10466,M11851
10467,M11852
10468,M11859
10469,M1186
10470,M11861
10471,M11862
10472,M11869
10473,M1187
10474,M11871
10475,M11872
10476,M11879
10477,M1188
10478,M1189
10479,M119
10480,M12
10481,M120
10482,M1200
10483,M1201
10484,M12011
10485,M12012
10486,M12019
10487,M1202
10488,M12021
10489,M12022
10490,M12029
10491,M1203
10492,M12031
10493,M12032
10494,M12039
10495,M1204
10496,M12041
10497,M12042
10498,M12049
10499,M1205
10500,M12051
10501,M12052
10502,M12059
10503,M1206
10504,M12061
10505,M12062
10506,M12069
10507,M1207
10508,M12071
10509,M12072
10510,M12079
10511,M1208
10512,M1209
10513,M121
10514,M1210
10515,M1211
10516,M12111
10517,M12112
10518,M12119
10519,M1212
10520,M12121
10521,M12122
10522,M12129
10523,M1213
10524,M12131
10525,M12132
10526,M12139
10527,M1214
10528,M12141
10529,M12142
10530,M12149
10531,M1215
10532,M12151
10533,M12152
10534,M12159
10535,M1216
10536,M12161
10537,M12162
10538,M12169
10539,M1217
10540,M12171
10541,M12172
10542,M12179
10543,M1218
10544,M1219
10545,M122
10546,M1220
10547,M1221
10548,M12211
10549,M12212
10550,M12219
10551,M1222
10552,M12221
10553,M12222
10554,M12229
10555,M1223
10556,M12231
10557,M12232
10558,M12239
10559,M1224
10560,M12241
10561,M12242
10562,M12249
10563,M1225
10564,M12251
10565,M12252
10566,M12259
10567,M1226
10568,M12261
10569,M12262
10570,M12269
10571,M1227
10572,M12271
10573,M12272
10574,M12279
10575,M1228
10576,M1229
10577,M123
10578,M1230
10579,M1231
10580,M12311
10581,M12312
10582,M12319
10583,M1232
10584,M12321
10585,M12322
10586,M12329
10587,M1233
10588,M12331
10589,M12332
10590,M12339
10591,M1234
10592,M12341
10593,M12342
10594,M12349
10595,M1235
10596,M12351
10597,M12352
10598,M12359
10599,M1236
10600,M12361
10601,M12362
10602,M12369
10603,M1237
10604,M12371
10605,M12372
10606,M12379
10607,M1238
10608,M1239
10609,M124
10610,M1240
10611,M1241
10612,M12411
10613,M12412
10614,M12419
10615,M1242
10616,M12421
10617,M12422
10618,M12429
10619,M1243
10620,M12431
10621,M12432
10622,M12439
10623,M1244
10624,M12441
10625,M12442
10626,M12449
10627,M1245
10628,M12451
10629,M12452
10630,M12459
10631,M1246
10632,M12461
10633,M12462
10634,M12469
10635,M1247
10636,M12471
10637,M12472
10638,M12479
10639,M1248
10640,M1249
10641,M125
10642,M1250
10643,M1251
10644,M12511
10645,M12512
10646,M12519
10647,M1252
10648,M12521
10649,M12522
10650,M12529
10651,M1253
10652,M12531
10653,M12532
10654,M12539
10655,M1254
10656,M12541
10657,M12542
10658,Ordered_Levels
10659,M12549
10660,M1255
10661,M12551
10662,M12552
10663,M12559
10664,M1256
10665,M12561
10666,M12562
10667,M12569
10668,M1257
10669,M12571
10670,M12572
10671,M12579
10672,M1258
10673,M1259
10674,M128
10675,M1280
10676,M1281
10677,M12811
10678,M12812
10679,M12819
10680,M1282
10681,M12821
10682,M12822
10683,M12829
10684,M1283
10685,M12831
10686,M12832
10687,M12839
10688,M1284
10689,M12841
10690,M12842
10691,M12849
10692,M1285
10693,M12851
10694,M12852
10695,M12859
10696,M1286
10697,M12861
10698,M12862
10699,M12869
10700,M1287
10701,M12871
10702,M12872
10703,M12879
10704,M1288
10705,M1289
10706,M129
10707,M13
10708,M130
10709,M131
10710,M1310
10711,M1311
10712,M13111
10713,M13112
10714,M13119
10715,M1312
10716,M13121
10717,M13122
10718,M13129
10719,M1313
10720,M13131
10721,M13132
10722,M13139
10723,M1314
10724,M13141
10725,M13142
10726,M13149
10727,M1315
10728,M13151
10729,M13152
10730,M13159
10731,M1316
10732,M13161
10733,M13162
10734,M13169
10735,M1317
10736,M13171
10737,M13172
10738,M13179
10739,M138
10740,M1380
10741,M1381
10742,M13811
10743,M13812
10744,M13819
10745,M1382
10746,M13821
10747,M13822
10748,M13829
10749,M1383
10750,M13831
10751,M13832
10752,M13839
10753,M1384
10754,M13841
10755,M13842
10756,M13849
10757,M1385
10758,M13851
10759,M13852
10760,M13859
10761,M1386
10762,M13861
10763,M13862
10764,M13869
10765,M1387
10766,M13871
10767,M13872
10768,M13879
10769,M1388
10770,M1389
10771,M15-M19
10772,M16
10773,M160
10774,M161
10775,M1610
10776,M1611
10777,M1612
10778,M162
10779,M163
10780,M1630
10781,M1631
10782,M1632
10783,M164
10784,M165
10785,M1650
10786,M1651
10787,M1652
10788,M166
10789,M167
10790,M169
10791,M17
10792,M170
10793,M171
10794,M1710
10795,M1711
10796,M1712
10797,M172
10798,M173
10799,M1730
10800,M1731
10801,M1732
10802,M174
10803,M175
10804,M179
10805,M18
10806,M180
10807,M181
10808,M1810
10809,M1811
10810,M1812
10811,M182
10812,M183
10813,M1830
10814,M1831
10815,M1832
10816,M184
10817,M185
10818,M1850
10819,M1851
10820,M1852
10821,M189
10822,M19
10823,M190
10824,M1901
10825,M19011
10826,M19012
10827,M19019
10828,M1902
10829,M19021
10830,M19022
10831,M19029
10832,M1903
10833,M19031
10834,M19032
10835,M19039
10836,M1904
10837,M19041
10838,M19042
10839,M19049
10840,M1907
10841,M19071
10842,M19072
10843,M19079
10844,M191
10845,M1911
10846,M19111
10847,M19112
10848,M19119
10849,M1912
10850,M19121
10851,M19122
10852,M19129
10853,M1913
10854,M19131
10855,M19132
10856,M19139
10857,M1914
10858,M19141
10859,M19142
10860,M19149
10861,M1917
10862,M19171
10863,M19172
10864,M19179
10865,M192
10866,M1921
10867,M19211
10868,M19212
10869,M19219
10870,M1922
10871,M19221
10872,M19222
10873,M19229
10874,M1923
10875,M19231
10876,M19232
10877,M19239
10878,M1924
10879,M19241
10880,M19242
10881,M19249
10882,M1927
10883,M19271
10884,M19272
10885,M19279
10886,M199
10887,M1990
10888,M1991
10889,M1992
10890,M1993
10891,M20-M25
10892,M22
10893,M2200
10894,M2201
10895,M2202
10896,M2210
10897,M2211
10898,M2212
10899,M222
10900,M222X
10901,M222X1
10902,M222X2
10903,M222X9
10904,M223X
10905,M223X1
10906,M223X2
10907,M223X9
10908,M224
10909,M2240
10910,M2241
10911,M2242
10912,M228
10913,M228X
10914,M228X1
10915,M228X2
10916,M228X9
10917,M229
10918,M2290
10919,M2291
10920,M2292
10921,M24
10922,M240
10923,M2400
10924,M2401
10925,M24011
10926,M24012
10927,M24019
10928,M2402
10929,M24021
10930,M24022
10931,M24029
10932,M2403
10933,M24031
10934,M24032
10935,M24039
10936,M2404
10937,M24041
10938,M24042
10939,M24049
10940,M2405
10941,M24051
10942,M24052
10943,M24059
10944,M2407
10945,M24071
10946,M24072
10947,M24073
10948,M24074
10949,M24075
10950,M24076
10951,M2408
10952,M241
10953,M2410
10954,M2411
10955,M24111
10956,M24112
10957,M24119
10958,M2412
10959,M24121
10960,M24122
10961,M24129
10962,M2413
10963,M24131
10964,M24132
10965,M24139
10966,M2414
10967,M24141
10968,M24142
10969,M24149
10970,M2415
10971,M24151
10972,M24152
10973,M24159
10974,M2417
10975,M24171
10976,M24172
10977,M24173
10978,M24174
10979,M24175
10980,M24176
10981,M242
10982,M2420
10983,M2421
10984,M24211
10985,M24212
10986,M24219
10987,M2422
10988,M24221
10989,M24222
10990,M24229
10991,M2423
10992,M24231
10993,M24232
10994,M24239
10995,M2424
10996,M24241
10997,M24242
10998,M24249
10999,M2425
11000,M24251
11001,M24252
11002,M24259
11003,M2427
11004,M24271
11005,M24272
11006,M24273
11007,M24274
11008,M24275
11009,M24276
11010,M2428
11011,M243
11012,M2430
11013,M2431
11014,M24311
11015,M24312
11016,M24319
11017,M2432
11018,M24321
11019,M24322
11020,M24329
11021,M2433
11022,M24331
11023,M24332
11024,M24339
11025,M2434
11026,M24341
11027,M24342
11028,M24349
11029,M2435
11030,M24351
11031,M24352
11032,M24359
11033,M24361
11034,M24362
11035,M24369
11036,M2437
11037,M24371
11038,M24372
11039,M24373
11040,M24374
11041,M24375
11042,M24376
11043,M2440
11044,M2441
11045,M24411
11046,M24412
11047,M24419
11048,M2442
11049,M24421
11050,M24422
11051,M24429
11052,M2443
11053,M24431
11054,M24432
11055,M24439
11056,M2444
11057,M24441
11058,M24442
11059,M24443
11060,M24444
11061,M24445
11062,M24446
11063,M2445
11064,M24451
11065,M24452
11066,M24459
11067,M2446
11068,M24461
11069,M24462
11070,M24469
11071,M2447
11072,M24471
11073,M24472
11074,M24473
11075,M24474
11076,M24475
11077,M24476
11078,M24477
11079,M24478
11080,M24479
11081,M245
11082,M2450
11083,M2451
11084,M24511
11085,M24512
11086,M24519
11087,M2452
11088,M24521
11089,M24522
11090,M24529
11091,M2453
11092,M24531
11093,M24532
11094,M24539
11095,M2454
11096,M24541
11097,M24542
11098,M24549
11099,M2455
11100,M24551
11101,M24552
11102,M24559
11103,M2456
11104,M24561
11105,M24562
11106,M24569
11107,M2457
11108,M24571
11109,M24572
11110,M24573
11111,M24574
11112,M24575
11113,M24576
11114,M246
11115,M2460
11116,M2461
11117,M24611
11118,M24612
11119,M24619
11120,M2462
11121,M24621
11122,M24622
11123,M24629
11124,M2463
11125,M24631
11126,M24632
11127,M24639
11128,M2464
11129,M24641
11130,M24642
11131,M24649
11132,M2465
11133,M24651
11134,M24652
11135,M24659
11136,M24661
11137,M24662
11138,M24669
11139,M2467
11140,M24671
11141,M24672
11142,M24673
11143,M24674
11144,M24675
11145,M24676
11146,M247
11147,M248
11148,M2480
11149,M2481
11150,M24811
11151,M24812
11152,M24819
11153,M2482
11154,M24821
11155,M24822
11156,M24829
11157,M2483
11158,M24831
11159,M24832
11160,M24839
11161,M2484
11162,M24841
11163,M24842
11164,M24849
11165,M2485
11166,M24851
11167,M24852
11168,M24859
11169,M2487
11170,M24871
11171,M24872
11172,M24873
11173,M24874
11174,M24875
11175,M24876
11176,M249
11177,M25
11178,M250
11179,M2500
11180,M2501
11181,M25011
11182,M25012
11183,M25019
11184,M2502
11185,M25021
11186,M25022
11187,M25029
11188,M2503
11189,M25031
11190,M25032
11191,M25039
11192,M2504
11193,M25041
11194,M25042
11195,M25049
11196,M2505
11197,M25051
11198,M25052
11199,M25059
11200,M2506
11201,M25061
11202,M25062
11203,M25069
11204,M2507
11205,M25071
11206,M25072
11207,M25073
11208,M25074
11209,M25075
11210,M25076
11211,M2508
11212,M251
11213,M2510
11214,M2511
11215,M25111
11216,M25112
11217,M25119
11218,M2512
11219,M25121
11220,M25122
11221,M25129
11222,M2513
11223,M25131
11224,M25132
11225,M25139
11226,M2514
11227,M25141
11228,M25142
11229,M25149
11230,M2515
11231,M25151
11232,M25152
11233,M25159
11234,M2516
11235,M25161
11236,M25162
11237,M25169
11238,M2517
11239,M25171
11240,M25172
11241,M25173
11242,M25174
11243,M25175
11244,M25176
11245,M2518
11246,M252
11247,M2520
11248,M2521
11249,M25211
11250,M25212
11251,M25219
11252,M2522
11253,M25221
11254,M25222
11255,M25229
11256,M2523
11257,M25231
11258,M25232
11259,M25239
11260,M2524
11261,M25241
11262,M25242
11263,M25249
11264,M2525
11265,M25251
11266,M25252
11267,M25259
11268,M2526
11269,M25261
11270,M25262
11271,M25269
11272,M2527
11273,M25271
11274,M25272
11275,M25279
11276,M2528
11277,M253
11278,M2530
11279,M2531
11280,M25311
11281,M25312
11282,M25319
11283,M2532
11284,M25321
11285,M25322
11286,M25329
11287,M2533
11288,M25331
11289,M25332
11290,M25339
11291,M2534
11292,M25341
11293,M25342
11294,M25349
11295,M2535
11296,M25351
11297,M25352
11298,M25359
11299,M2536
11300,M25361
11301,M25362
11302,M25369
11303,M2537
11304,M25371
11305,M25372
11306,M25373
11307,M25374
11308,M25375
11309,M25376
11310,M254
11311,M2540
11312,M2541
11313,M25411
11314,M25412
11315,M25419
11316,M2542
11317,M25421
11318,M25422
11319,M25429
11320,M2543
11321,M25431
11322,M25432
11323,M25439
11324,M2544
11325,M25441
11326,M25442
11327,M25449
11328,M2545
11329,M25451
11330,M25452
11331,M25459
11332,M2546
11333,M25461
11334,M25462
11335,M25469
11336,M2547
11337,M25471
11338,M25472
11339,M25473
11340,M25474
11341,M25475
11342,M25476
11343,M2548
11344,M255
11345,M2550
11346,M2551
11347,M25511
11348,M25512
11349,M25519
11350,M2552
11351,M25521
11352,M25522
11353,M25529
11354,M2553
11355,M25531
11356,M25532
11357,M25539
11358,M2554
11359,M25541
11360,M25542
11361,M25549
11362,M2555
11363,M25551
11364,M25552
11365,M25559
11366,M2556
11367,M25561
11368,M25562
11369,M25569
11370,M2557
11371,M25571
11372,M25572
11373,M25579
11374,M256
11375,M2560
11376,M2561
11377,M25611
11378,M25612
11379,M25619
11380,M2562
11381,M25621
11382,M25622
11383,M25629
11384,M2563
11385,M25631
11386,M25632
11387,M25639
11388,M2564
11389,M25641
11390,M25642
11391,M25649
11392,M2565
11393,M25651
11394,M25652
11395,M25659
11396,M2566
11397,M25661
11398,M25662
11399,M25669
11400,M2567
11401,M25671
11402,M25672
11403,M25673
11404,M25674
11405,M25675
11406,M25676
11407,M2570
11408,M2571
11409,M25711
11410,M25712
11411,M25719
11412,M2572
11413,M25721
11414,M25722
11415,M25729
11416,M2573
11417,M25731
11418,M25732
11419,M25739
11420,M2574
11421,M25741
11422,M25742
11423,M25749
11424,M2575
11425,M25751
11426,M25752
11427,M25759
11428,M2576
11429,M25761
11430,M25762
11431,M25769
11432,M2577
11433,M25771
11434,M25772
11435,M25773
11436,M25774
11437,M25775
11438,M25776
11439,M2578
11440,M258
11441,M2580
11442,M2581
11443,M25811
11444,M25812
11445,M25819
11446,M2582
11447,M25821
11448,M25822
11449,M25829
11450,M2583
11451,M25831
11452,M25832
11453,M25839
11454,M2584
11455,M25841
11456,M25842
11457,M25849
11458,M2585
11459,M25851
11460,M25852
11461,M25859
11462,M2586
11463,M25861
11464,M25862
11465,M25869
11466,M2587
11467,M25871
11468,M25872
11469,M25879
11470,M259
11471,M30-M36
11472,M30
11473,M301
11474,M302
11475,M303
11476,M308
11477,M31
11478,M312
11479,M313
11480,M3130
11481,M314
11482,M315
11483,M316
11484,M318
11485,M319
11486,M35
11487,M350
11488,M3500
11489,M3501
11490,M3509
11491,M351
11492,M353
11493,M354
11494,M355
11495,M357
11496,M358
11497,M36
11498,M360
11499,M362
11500,M368
11501,M40-M43
11502,M40
11503,M400
11504,M4000
11505,M4003
11506,M4004
11507,M4005
11508,M401
11509,M4010
11510,M4012
11511,M4013
11512,M4014
11513,M4015
11514,M402
11515,M4020
11516,M40202
11517,M40203
11518,M40204
11519,M40205
11520,M40209
11521,M4029
11522,M40292
11523,M40293
11524,M40294
11525,M40295
11526,M40299
11527,M403
11528,M4030
11529,M4035
11530,M4036
11531,M4037
11532,M404
11533,M4040
11534,M4045
11535,M4046
11536,M4047
11537,M405
11538,M4050
11539,M4055
11540,M4056
11541,M4057
11542,M43
11543,M430
11544,M4300
11545,M4301
11546,M4302
11547,M4303
11548,M4304
11549,M4305
11550,M4306
11551,M4307
11552,M4308
11553,M4309
11554,M431
11555,M4310
11556,M4311
11557,M4312
11558,M4313
11559,M4314
11560,M4315
11561,M4316
11562,M4317
11563,M4318
11564,M4319
11565,M432
11566,M4320
11567,M4321
11568,M4322
11569,M4323
11570,M4324
11571,M4325
11572,M4326
11573,M4327
11574,M4328
11575,M433
11576,M435
11577,M435X
11578,M435X2
11579,M435X3
11580,M435X4
11581,M435X5
11582,M435X6
11583,M435X7
11584,M435X8
11585,M435X9
11586,M436
11587,M438
11588,M438X
11589,M438X1
11590,M438X2
11591,M438X3
11592,M438X4
